sample_index,t_seconds,raw,voltage_v,current_a
56336,2.498314,0,0.000000,-13.513514
56337,2.498359,0,0.000000,-13.513514
56338,2.498402,0,0.000000,-13.513514
56339,2.498447,0,0.000000,-13.513514
56340,2.498491,0,0.000000,-13.513514
56341,2.498535,0,0.000000,-13.513514
56342,2.498579,0,0.000000,-13.513514
56343,2.498622,0,0.000000,-13.513514
56344,2.498665,0,0.000000,-13.513514
56345,2.498709,0,0.000000,-13.513514
56346,2.498752,0,0.000000,-13.513514
56347,2.498797,0,0.000000,-13.513514
56348,2.498842,0,0.000000,-13.513514
56349,2.498887,0,0.000000,-13.513514
56350,2.498934,0,0.000000,-13.513514
56351,2.498977,0,0.000000,-13.513514
56352,2.499020,0,0.000000,-13.513514
56353,2.499064,0,0.000000,-13.513514
56354,2.499107,0,0.000000,-13.513514
56355,2.499150,0,0.000000,-13.513514
56356,2.499193,0,0.000000,-13.513514
56357,2.499237,0,0.000000,-13.513514
56358,2.499280,0,0.000000,-13.513514
56359,2.499324,0,0.000000,-13.513514
56360,2.499367,0,0.000000,-13.513514
56361,2.499411,0,0.000000,-13.513514
56362,2.499464,0,0.000000,-13.513514
56363,2.499509,0,0.000000,-13.513514
56364,2.499554,0,0.000000,-13.513514
56365,2.499597,0,0.000000,-13.513514
56366,2.499640,0,0.000000,-13.513514
56367,2.499683,0,0.000000,-13.513514
56368,2.499728,0,0.000000,-13.513514
56369,2.499772,0,0.000000,-13.513514
56370,2.499821,0,0.000000,-13.513514
56371,2.499865,0,0.000000,-13.513514
56372,2.499942,0,0.000000,-13.513514
56373,2.499986,0,0.000000,-13.513514
56374,2.500029,0,0.000000,-13.513514
56375,2.500072,0,0.000000,-13.513514
56376,2.500115,0,0.000000,-13.513514
56377,2.500158,0,0.000000,-13.513514
56378,2.500201,0,0.000000,-13.513514
56379,2.500244,0,0.000000,-13.513514
56380,2.500286,0,0.000000,-13.513514
56381,2.500329,0,0.000000,-13.513514
56382,2.500372,0,0.000000,-13.513514
56383,2.500415,0,0.000000,-13.513514
56384,2.500458,0,0.000000,-13.513514
56385,2.500500,0,0.000000,-13.513514
56386,2.500543,0,0.000000,-13.513514
56387,2.500586,0,0.000000,-13.513514
56388,2.500629,0,0.000000,-13.513514
56389,2.500672,0,0.000000,-13.513514
56390,2.500717,0,0.000000,-13.513514
56391,2.500760,0,0.000000,-13.513514
56392,2.500803,0,0.000000,-13.513514
56393,2.500846,0,0.000000,-13.513514
56394,2.500888,0,0.000000,-13.513514
56395,2.500931,0,0.000000,-13.513514
56396,2.500974,0,0.000000,-13.513514
56397,2.501017,0,0.000000,-13.513514
56398,2.501061,0,0.000000,-13.513514
56399,2.501103,0,0.000000,-13.513514
56400,2.501146,0,0.000000,-13.513514
56401,2.501189,0,0.000000,-13.513514
56402,2.501232,0,0.000000,-13.513514
56403,2.501275,0,0.000000,-13.513514
56404,2.501318,0,0.000000,-13.513514
56405,2.501361,0,0.000000,-13.513514
56406,2.501404,0,0.000000,-13.513514
56407,2.501446,0,0.000000,-13.513514
56408,2.501489,0,0.000000,-13.513514
56409,2.501532,0,0.000000,-13.513514
56410,2.501575,0,0.000000,-13.513514
56411,2.501618,0,0.000000,-13.513514
56412,2.501661,0,0.000000,-13.513514
56413,2.501704,0,0.000000,-13.513514
56414,2.501751,0,0.000000,-13.513514
56415,2.501794,0,0.000000,-13.513514
56416,2.501837,0,0.000000,-13.513514
56417,2.501880,0,0.000000,-13.513514
56418,2.501923,0,0.000000,-13.513514
56419,2.501966,0,0.000000,-13.513514
56420,2.502008,0,0.000000,-13.513514
56421,2.502052,0,0.000000,-13.513514
56422,2.502095,0,0.000000,-13.513514
56423,2.502137,0,0.000000,-13.513514
56424,2.502181,0,0.000000,-13.513514
56425,2.502223,0,0.000000,-13.513514
56426,2.502266,0,0.000000,-13.513514
56427,2.502309,0,0.000000,-13.513514
56428,2.502352,0,0.000000,-13.513514
56429,2.502395,0,0.000000,-13.513514
56430,2.502438,0,0.000000,-13.513514
56431,2.502481,0,0.000000,-13.513514
56432,2.502525,0,0.000000,-13.513514
56433,2.502567,0,0.000000,-13.513514
56434,2.502610,0,0.000000,-13.513514
56435,2.502661,0,0.000000,-13.513514
56436,2.502704,0,0.000000,-13.513514
56437,2.502747,0,0.000000,-13.513514
56438,2.502790,0,0.000000,-13.513514
56439,2.502833,0,0.000000,-13.513514
56440,2.502876,0,0.000000,-13.513514
56441,2.502918,0,0.000000,-13.513514
56442,2.502962,0,0.000000,-13.513514
56443,2.503005,0,0.000000,-13.513514
56444,2.503048,0,0.000000,-13.513514
56445,2.503091,0,0.000000,-13.513514
56446,2.503134,0,0.000000,-13.513514
56447,2.503177,0,0.000000,-13.513514
56448,2.503220,0,0.000000,-13.513514
56449,2.503263,0,0.000000,-13.513514
56450,2.503306,0,0.000000,-13.513514
56451,2.503349,0,0.000000,-13.513514
56452,2.503392,0,0.000000,-13.513514
56453,2.503434,0,0.000000,-13.513514
56454,2.503477,0,0.000000,-13.513514
56455,2.503528,0,0.000000,-13.513514
56456,2.503571,0,0.000000,-13.513514
56457,2.503664,0,0.000000,-13.513514
56458,2.503707,0,0.000000,-13.513514
56459,2.503753,0,0.000000,-13.513514
56460,2.503797,0,0.000000,-13.513514
56461,2.503839,0,0.000000,-13.513514
56462,2.503901,0,0.000000,-13.513514
56463,2.503949,0,0.000000,-13.513514
56464,2.503992,0,0.000000,-13.513514
56465,2.504035,0,0.000000,-13.513514
56466,2.504078,0,0.000000,-13.513514
56467,2.504128,0,0.000000,-13.513514
56468,2.504171,0,0.000000,-13.513514
56469,2.504214,0,0.000000,-13.513514
56470,2.504257,0,0.000000,-13.513514
56471,2.504300,0,0.000000,-13.513514
56472,2.504343,0,0.000000,-13.513514
56473,2.504386,0,0.000000,-13.513514
56474,2.504429,0,0.000000,-13.513514
56475,2.504472,0,0.000000,-13.513514
56476,2.504515,0,0.000000,-13.513514
56477,2.504558,0,0.000000,-13.513514
56478,2.504601,0,0.000000,-13.513514
56479,2.504644,0,0.000000,-13.513514
56480,2.504686,0,0.000000,-13.513514
56481,2.504729,0,0.000000,-13.513514
56482,2.504773,0,0.000000,-13.513514
56483,2.504816,0,0.000000,-13.513514
56484,2.504859,0,0.000000,-13.513514
56485,2.504902,0,0.000000,-13.513514
56486,2.504944,0,0.000000,-13.513514
56487,2.504995,0,0.000000,-13.513514
56488,2.505038,0,0.000000,-13.513514
56489,2.505081,0,0.000000,-13.513514
56490,2.505125,0,0.000000,-13.513514
56491,2.505168,0,0.000000,-13.513514
56492,2.505210,0,0.000000,-13.513514
56493,2.505261,0,0.000000,-13.513514
56494,2.505304,0,0.000000,-13.513514
56495,2.505347,0,0.000000,-13.513514
56496,2.505390,0,0.000000,-13.513514
56497,2.505433,0,0.000000,-13.513514
56498,2.505476,0,0.000000,-13.513514
56499,2.505519,0,0.000000,-13.513514
56500,2.505562,0,0.000000,-13.513514
56501,2.505605,0,0.000000,-13.513514
56502,2.505648,0,0.000000,-13.513514
56503,2.505691,0,0.000000,-13.513514
56504,2.505734,0,0.000000,-13.513514
56505,2.505776,0,0.000000,-13.513514
56506,2.505819,0,0.000000,-13.513514
56507,2.505862,0,0.000000,-13.513514
56508,2.505905,0,0.000000,-13.513514
56509,2.505947,0,0.000000,-13.513514
56510,2.505991,0,0.000000,-13.513514
56511,2.506034,0,0.000000,-13.513514
56512,2.506077,0,0.000000,-13.513514
56513,2.506119,0,0.000000,-13.513514
56514,2.506162,0,0.000000,-13.513514
56515,2.506205,0,0.000000,-13.513514
56516,2.506248,0,0.000000,-13.513514
56517,2.506290,0,0.000000,-13.513514
56518,2.506333,0,0.000000,-13.513514
56519,2.506376,0,0.000000,-13.513514
56520,2.506419,0,0.000000,-13.513514
56521,2.506463,0,0.000000,-13.513514
56522,2.506507,0,0.000000,-13.513514
56523,2.506550,0,0.000000,-13.513514
56524,2.506592,0,0.000000,-13.513514
56525,2.506635,0,0.000000,-13.513514
56526,2.506678,0,0.000000,-13.513514
56527,2.506729,0,0.000000,-13.513514
56528,2.506772,0,0.000000,-13.513514
56529,2.506815,0,0.000000,-13.513514
56530,2.506858,0,0.000000,-13.513514
56531,2.506900,0,0.000000,-13.513514
56532,2.506943,0,0.000000,-13.513514
56533,2.506994,0,0.000000,-13.513514
56534,2.507037,0,0.000000,-13.513514
56535,2.507080,0,0.000000,-13.513514
56536,2.507123,0,0.000000,-13.513514
56537,2.507166,0,0.000000,-13.513514
56538,2.507209,0,0.000000,-13.513514
56539,2.507252,0,0.000000,-13.513514
56540,2.507295,0,0.000000,-13.513514
56541,2.507338,0,0.000000,-13.513514
56542,2.507380,0,0.000000,-13.513514
56543,2.507423,0,0.000000,-13.513514
56544,2.507466,0,0.000000,-13.513514
56545,2.507509,0,0.000000,-13.513514
56546,2.507551,0,0.000000,-13.513514
56547,2.507594,0,0.000000,-13.513514
56548,2.507637,0,0.000000,-13.513514
56549,2.507680,0,0.000000,-13.513514
56550,2.507724,0,0.000000,-13.513514
56551,2.507767,0,0.000000,-13.513514
56552,2.507810,0,0.000000,-13.513514
56553,2.507861,0,0.000000,-13.513514
56554,2.507928,0,0.000000,-13.513514
56555,2.507973,0,0.000000,-13.513514
56556,2.508016,0,0.000000,-13.513514
56557,2.508058,0,0.000000,-13.513514
56558,2.508101,0,0.000000,-13.513514
56559,2.508144,0,0.000000,-13.513514
56560,2.508195,0,0.000000,-13.513514
56561,2.508238,0,0.000000,-13.513514
56562,2.508280,0,0.000000,-13.513514
56563,2.508323,0,0.000000,-13.513514
56564,2.508366,0,0.000000,-13.513514
56565,2.508409,0,0.000000,-13.513514
56566,2.508461,0,0.000000,-13.513514
56567,2.508504,0,0.000000,-13.513514
56568,2.508547,0,0.000000,-13.513514
56569,2.508590,0,0.000000,-13.513514
56570,2.508632,0,0.000000,-13.513514
56571,2.508675,0,0.000000,-13.513514
56572,2.508718,0,0.000000,-13.513514
56573,2.508761,0,0.000000,-13.513514
56574,2.508804,0,0.000000,-13.513514
56575,2.508847,0,0.000000,-13.513514
56576,2.508890,0,0.000000,-13.513514
56577,2.508933,0,0.000000,-13.513514
56578,2.508975,0,0.000000,-13.513514
56579,2.509018,0,0.000000,-13.513514
56580,2.509061,0,0.000000,-13.513514
56581,2.509104,0,0.000000,-13.513514
56582,2.509147,0,0.000000,-13.513514
56583,2.509189,0,0.000000,-13.513514
56584,2.509232,0,0.000000,-13.513514
56585,2.509275,0,0.000000,-13.513514
56586,2.509322,0,0.000000,-13.513514
56587,2.509366,0,0.000000,-13.513514
56588,2.509409,0,0.000000,-13.513514
56589,2.509452,0,0.000000,-13.513514
56590,2.509495,0,0.000000,-13.513514
56591,2.509537,0,0.000000,-13.513514
56592,2.509580,0,0.000000,-13.513514
56593,2.509623,0,0.000000,-13.513514
56594,2.509666,0,0.000000,-13.513514
56595,2.509709,0,0.000000,-13.513514
56596,2.509751,0,0.000000,-13.513514
56597,2.509794,0,0.000000,-13.513514
56598,2.509837,0,0.000000,-13.513514
56599,2.509880,0,0.000000,-13.513514
56600,2.509922,0,0.000000,-13.513514
56601,2.509965,0,0.000000,-13.513514
56602,2.510008,0,0.000000,-13.513514
56603,2.510050,0,0.000000,-13.513514
56604,2.510093,0,0.000000,-13.513514
56605,2.510136,0,0.000000,-13.513514
56606,2.510182,0,0.000000,-13.513514
56607,2.510225,0,0.000000,-13.513514
56608,2.510268,0,0.000000,-13.513514
56609,2.510311,0,0.000000,-13.513514
56610,2.510354,0,0.000000,-13.513514
56611,2.510396,0,0.000000,-13.513514
56612,2.510439,0,0.000000,-13.513514
56613,2.510482,0,0.000000,-13.513514
56614,2.510525,0,0.000000,-13.513514
56615,2.510567,0,0.000000,-13.513514
56616,2.510610,0,0.000000,-13.513514
56617,2.510661,0,0.000000,-13.513514
56618,2.510704,0,0.000000,-13.513514
56619,2.510747,0,0.000000,-13.513514
56620,2.510789,0,0.000000,-13.513514
56621,2.510832,0,0.000000,-13.513514
56622,2.510875,0,0.000000,-13.513514
56623,2.510918,0,0.000000,-13.513514
56624,2.510961,0,0.000000,-13.513514
56625,2.511004,0,0.000000,-13.513514
56626,2.511047,0,0.000000,-13.513514
56627,2.511089,0,0.000000,-13.513514
56628,2.511132,0,0.000000,-13.513514
56629,2.511175,0,0.000000,-13.513514
56630,2.511222,0,0.000000,-13.513514
56631,2.511265,0,0.000000,-13.513514
56632,2.511308,0,0.000000,-13.513514
56633,2.511351,0,0.000000,-13.513514
56634,2.511394,0,0.000000,-13.513514
56635,2.511437,0,0.000000,-13.513514
56636,2.511479,0,0.000000,-13.513514
56637,2.511522,0,0.000000,-13.513514
56638,2.511565,0,0.000000,-13.513514
56639,2.511608,0,0.000000,-13.513514
56640,2.511650,0,0.000000,-13.513514
56641,2.511693,0,0.000000,-13.513514
56642,2.511736,0,0.000000,-13.513514
56643,2.511779,0,0.000000,-13.513514
56644,2.511822,0,0.000000,-13.513514
56645,2.511865,0,0.000000,-13.513514
56646,2.511935,0,0.000000,-13.513514
56647,2.511979,0,0.000000,-13.513514
56648,2.512022,0,0.000000,-13.513514
56649,2.512065,0,0.000000,-13.513514
56650,2.512108,0,0.000000,-13.513514
56651,2.512151,0,0.000000,-13.513514
56652,2.512194,0,0.000000,-13.513514
56653,2.512237,0,0.000000,-13.513514
56654,2.512280,0,0.000000,-13.513514
56655,2.512323,0,0.000000,-13.513514
56656,2.512365,0,0.000000,-13.513514
56657,2.512409,0,0.000000,-13.513514
56658,2.512452,0,0.000000,-13.513514
56659,2.512495,0,0.000000,-13.513514
56660,2.512538,0,0.000000,-13.513514
56661,2.512581,0,0.000000,-13.513514
56662,2.512624,0,0.000000,-13.513514
56663,2.512667,0,0.000000,-13.513514
56664,2.512710,0,0.000000,-13.513514
56665,2.512754,0,0.000000,-13.513514
56666,2.512797,0,0.000000,-13.513514
56667,2.512839,0,0.000000,-13.513514
56668,2.512882,0,0.000000,-13.513514
56669,2.512925,0,0.000000,-13.513514
56670,2.512968,0,0.000000,-13.513514
56671,2.513011,0,0.000000,-13.513514
56672,2.513062,0,0.000000,-13.513514
56673,2.513147,0,0.000000,-13.513514
56674,2.513190,0,0.000000,-13.513514
56675,2.513235,0,0.000000,-13.513514
56676,2.513278,0,0.000000,-13.513514
56677,2.513329,0,0.000000,-13.513514
56678,2.513371,0,0.000000,-13.513514
56679,2.513414,0,0.000000,-13.513514
56680,2.513457,0,0.000000,-13.513514
56681,2.513500,0,0.000000,-13.513514
56682,2.513543,0,0.000000,-13.513514
56683,2.513594,0,0.000000,-13.513514
56684,2.513637,0,0.000000,-13.513514
56685,2.513680,0,0.000000,-13.513514
56686,2.513722,0,0.000000,-13.513514
56687,2.513765,0,0.000000,-13.513514
56688,2.513808,0,0.000000,-13.513514
56689,2.513851,0,0.000000,-13.513514
56690,2.513895,0,0.000000,-13.513514
56691,2.513938,0,0.000000,-13.513514
56692,2.513981,0,0.000000,-13.513514
56693,2.514024,0,0.000000,-13.513514
56694,2.514067,0,0.000000,-13.513514
56695,2.514110,0,0.000000,-13.513514
56696,2.514153,0,0.000000,-13.513514
56697,2.514196,0,0.000000,-13.513514
56698,2.514239,0,0.000000,-13.513514
56699,2.514282,0,0.000000,-13.513514
56700,2.514325,0,0.000000,-13.513514
56701,2.514367,0,0.000000,-13.513514
56702,2.514410,0,0.000000,-13.513514
56703,2.514461,0,0.000000,-13.513514
56704,2.514504,0,0.000000,-13.513514
56705,2.514547,0,0.000000,-13.513514
56706,2.514590,0,0.000000,-13.513514
56707,2.514633,0,0.000000,-13.513514
56708,2.514676,0,0.000000,-13.513514
56709,2.514726,0,0.000000,-13.513514
56710,2.514769,0,0.000000,-13.513514
56711,2.514812,0,0.000000,-13.513514
56712,2.514855,0,0.000000,-13.513514
56713,2.514898,0,0.000000,-13.513514
56714,2.514942,0,0.000000,-13.513514
56715,2.514985,0,0.000000,-13.513514
56716,2.515028,0,0.000000,-13.513514
56717,2.515071,0,0.000000,-13.513514
56718,2.515113,0,0.000000,-13.513514
56719,2.515156,0,0.000000,-13.513514
56720,2.515199,0,0.000000,-13.513514
56721,2.515242,0,0.000000,-13.513514
56722,2.515285,0,0.000000,-13.513514
56723,2.515328,0,0.000000,-13.513514
56724,2.515371,0,0.000000,-13.513514
56725,2.515414,0,0.000000,-13.513514
56726,2.515457,0,0.000000,-13.513514
56727,2.515500,0,0.000000,-13.513514
56728,2.515543,0,0.000000,-13.513514
56729,2.515594,0,0.000000,-13.513514
56730,2.515637,0,0.000000,-13.513514
56731,2.515679,0,0.000000,-13.513514
56732,2.515722,0,0.000000,-13.513514
56733,2.515765,0,0.000000,-13.513514
56734,2.515808,0,0.000000,-13.513514
56735,2.515851,0,0.000000,-13.513514
56736,2.515921,0,0.000000,-13.513514
56737,2.515968,0,0.000000,-13.513514
56738,2.516011,0,0.000000,-13.513514
56739,2.516062,0,0.000000,-13.513514
56740,2.516106,0,0.000000,-13.513514
56741,2.516148,0,0.000000,-13.513514
56742,2.516191,0,0.000000,-13.513514
56743,2.516234,0,0.000000,-13.513514
56744,2.516277,0,0.000000,-13.513514
56745,2.516328,0,0.000000,-13.513514
56746,2.516371,0,0.000000,-13.513514
56747,2.516414,0,0.000000,-13.513514
56748,2.516457,0,0.000000,-13.513514
56749,2.516500,0,0.000000,-13.513514
56750,2.516543,0,0.000000,-13.513514
56751,2.516594,0,0.000000,-13.513514
56752,2.516637,0,0.000000,-13.513514
56753,2.516680,0,0.000000,-13.513514
56754,2.516723,0,0.000000,-13.513514
56755,2.516765,0,0.000000,-13.513514
56756,2.516808,0,0.000000,-13.513514
56757,2.516851,0,0.000000,-13.513514
56758,2.516894,0,0.000000,-13.513514
56759,2.516937,0,0.000000,-13.513514
56760,2.516979,0,0.000000,-13.513514
56761,2.517022,0,0.000000,-13.513514
56762,2.517065,0,0.000000,-13.513514
56763,2.517108,0,0.000000,-13.513514
56764,2.517151,0,0.000000,-13.513514
56765,2.517194,0,0.000000,-13.513514
56766,2.517237,0,0.000000,-13.513514
56767,2.517280,0,0.000000,-13.513514
56768,2.517323,0,0.000000,-13.513514
56769,2.517366,0,0.000000,-13.513514
56770,2.517409,0,0.000000,-13.513514
56771,2.517452,0,0.000000,-13.513514
56772,2.517494,0,0.000000,-13.513514
56773,2.517538,0,0.000000,-13.513514
56774,2.517580,0,0.000000,-13.513514
56775,2.517623,0,0.000000,-13.513514
56776,2.517666,0,0.000000,-13.513514
56777,2.517709,0,0.000000,-13.513514
56778,2.517752,0,0.000000,-13.513514
56779,2.517795,0,0.000000,-13.513514
56780,2.517838,0,0.000000,-13.513514
56781,2.517880,0,0.000000,-13.513514
56782,2.517924,0,0.000000,-13.513514
56783,2.517967,0,0.000000,-13.513514
56784,2.518010,0,0.000000,-13.513514
56785,2.518061,0,0.000000,-13.513514
56786,2.518104,0,0.000000,-13.513514
56787,2.518146,0,0.000000,-13.513514
56788,2.518189,0,0.000000,-13.513514
56789,2.518232,0,0.000000,-13.513514
56790,2.518275,0,0.000000,-13.513514
56791,2.518317,0,0.000000,-13.513514
56792,2.518360,0,0.000000,-13.513514
56793,2.518403,0,0.000000,-13.513514
56794,2.518446,0,0.000000,-13.513514
56795,2.518488,0,0.000000,-13.513514
56796,2.518531,0,0.000000,-13.513514
56797,2.518574,0,0.000000,-13.513514
56798,2.518617,0,0.000000,-13.513514
56799,2.518660,0,0.000000,-13.513514
56800,2.518704,0,0.000000,-13.513514
56801,2.518746,0,0.000000,-13.513514
56802,2.518793,0,0.000000,-13.513514
56803,2.518836,0,0.000000,-13.513514
56804,2.518879,0,0.000000,-13.513514
56805,2.518922,0,0.000000,-13.513514
56806,2.518965,0,0.000000,-13.513514
56807,2.519008,0,0.000000,-13.513514
56808,2.519051,0,0.000000,-13.513514
56809,2.519094,0,0.000000,-13.513514
56810,2.519137,0,0.000000,-13.513514
56811,2.519179,0,0.000000,-13.513514
56812,2.519222,0,0.000000,-13.513514
56813,2.519265,0,0.000000,-13.513514
56814,2.519308,0,0.000000,-13.513514
56815,2.519351,0,0.000000,-13.513514
56816,2.519394,0,0.000000,-13.513514
56817,2.519437,0,0.000000,-13.513514
56818,2.519480,0,0.000000,-13.513514
56819,2.519523,0,0.000000,-13.513514
56820,2.519565,0,0.000000,-13.513514
56821,2.519608,0,0.000000,-13.513514
56822,2.519661,0,0.000000,-13.513514
56823,2.519704,0,0.000000,-13.513514
56824,2.519747,0,0.000000,-13.513514
56825,2.519790,0,0.000000,-13.513514
56826,2.519833,0,0.000000,-13.513514
56827,2.519901,0,0.000000,-13.513514
56828,2.519949,0,0.000000,-13.513514
56829,2.519991,0,0.000000,-13.513514
56830,2.520034,0,0.000000,-13.513514
56831,2.520077,0,0.000000,-13.513514
56832,2.520128,0,0.000000,-13.513514
56833,2.520171,0,0.000000,-13.513514
56834,2.520214,0,0.000000,-13.513514
56835,2.520257,0,0.000000,-13.513514
56836,2.520300,0,0.000000,-13.513514
56837,2.520343,0,0.000000,-13.513514
56838,2.520393,0,0.000000,-13.513514
56839,2.520436,0,0.000000,-13.513514
56840,2.520479,0,0.000000,-13.513514
56841,2.520522,0,0.000000,-13.513514
56842,2.520565,0,0.000000,-13.513514
56843,2.520608,0,0.000000,-13.513514
56844,2.520650,0,0.000000,-13.513514
56845,2.520693,0,0.000000,-13.513514
56846,2.520740,0,0.000000,-13.513514
56847,2.520784,0,0.000000,-13.513514
56848,2.520826,0,0.000000,-13.513514
56849,2.520869,0,0.000000,-13.513514
56850,2.520912,0,0.000000,-13.513514
56851,2.520954,0,0.000000,-13.513514
56852,2.520997,0,0.000000,-13.513514
56853,2.521040,0,0.000000,-13.513514
56854,2.521082,0,0.000000,-13.513514
56855,2.521125,0,0.000000,-13.513514
56856,2.521168,0,0.000000,-13.513514
56857,2.521211,0,0.000000,-13.513514
56858,2.521261,0,0.000000,-13.513514
56859,2.521305,0,0.000000,-13.513514
56860,2.521347,0,0.000000,-13.513514
56861,2.521390,0,0.000000,-13.513514
56862,2.521432,0,0.000000,-13.513514
56863,2.521476,0,0.000000,-13.513514
56864,2.521526,0,0.000000,-13.513514
56865,2.521569,0,0.000000,-13.513514
56866,2.521612,0,0.000000,-13.513514
56867,2.521655,0,0.000000,-13.513514
56868,2.521698,0,0.000000,-13.513514
56869,2.521741,0,0.000000,-13.513514
56870,2.521784,0,0.000000,-13.513514
56871,2.521827,0,0.000000,-13.513514
56872,2.521869,0,0.000000,-13.513514
56873,2.521912,0,0.000000,-13.513514
56874,2.521955,0,0.000000,-13.513514
56875,2.521998,0,0.000000,-13.513514
56876,2.522042,0,0.000000,-13.513514
56877,2.522085,0,0.000000,-13.513514
56878,2.522127,0,0.000000,-13.513514
56879,2.522170,0,0.000000,-13.513514
56880,2.522213,0,0.000000,-13.513514
56881,2.522256,0,0.000000,-13.513514
56882,2.522299,0,0.000000,-13.513514
56883,2.522342,0,0.000000,-13.513514
56884,2.522385,0,0.000000,-13.513514
56885,2.522428,0,0.000000,-13.513514
56886,2.522470,0,0.000000,-13.513514
56887,2.522513,0,0.000000,-13.513514
56888,2.522555,0,0.000000,-13.513514
56889,2.522636,0,0.000000,-13.513514
56890,2.522679,0,0.000000,-13.513514
56891,2.522724,0,0.000000,-13.513514
56892,2.522767,0,0.000000,-13.513514
56893,2.522810,0,0.000000,-13.513514
56894,2.522861,0,0.000000,-13.513514
56895,2.522903,0,0.000000,-13.513514
56896,2.522946,0,0.000000,-13.513514
56897,2.522990,0,0.000000,-13.513514
56898,2.523033,0,0.000000,-13.513514
56899,2.523076,0,0.000000,-13.513514
56900,2.523126,0,0.000000,-13.513514
56901,2.523169,0,0.000000,-13.513514
56902,2.523211,0,0.000000,-13.513514
56903,2.523262,0,0.000000,-13.513514
56904,2.523304,0,0.000000,-13.513514
56905,2.523348,0,0.000000,-13.513514
56906,2.523391,0,0.000000,-13.513514
56907,2.523434,0,0.000000,-13.513514
56908,2.523477,0,0.000000,-13.513514
56909,2.523528,0,0.000000,-13.513514
56910,2.523571,0,0.000000,-13.513514
56911,2.523614,0,0.000000,-13.513514
56912,2.523657,0,0.000000,-13.513514
56913,2.523700,0,0.000000,-13.513514
56914,2.523743,0,0.000000,-13.513514
56915,2.523795,0,0.000000,-13.513514
56916,2.523838,0,0.000000,-13.513514
56917,2.523909,0,0.000000,-13.513514
56918,2.523958,0,0.000000,-13.513514
56919,2.524001,0,0.000000,-13.513514
56920,2.524044,0,0.000000,-13.513514
56921,2.524086,0,0.000000,-13.513514
56922,2.524131,0,0.000000,-13.513514
56923,2.524173,0,0.000000,-13.513514
56924,2.524216,0,0.000000,-13.513514
56925,2.524258,0,0.000000,-13.513514
56926,2.524301,0,0.000000,-13.513514
56927,2.524343,0,0.000000,-13.513514
56928,2.524394,0,0.000000,-13.513514
56929,2.524437,0,0.000000,-13.513514
56930,2.524480,0,0.000000,-13.513514
56931,2.524523,0,0.000000,-13.513514
56932,2.524566,0,0.000000,-13.513514
56933,2.524609,0,0.000000,-13.513514
56934,2.524659,0,0.000000,-13.513514
56935,2.524702,0,0.000000,-13.513514
56936,2.524745,0,0.000000,-13.513514
56937,2.524788,0,0.000000,-13.513514
56938,2.524831,0,0.000000,-13.513514
56939,2.524874,0,0.000000,-13.513514
56940,2.524916,0,0.000000,-13.513514
56941,2.524959,0,0.000000,-13.513514
56942,2.525003,0,0.000000,-13.513514
56943,2.525045,0,0.000000,-13.513514
56944,2.525088,0,0.000000,-13.513514
56945,2.525131,0,0.000000,-13.513514
56946,2.525174,0,0.000000,-13.513514
56947,2.525216,0,0.000000,-13.513514
56948,2.525259,0,0.000000,-13.513514
56949,2.525302,0,0.000000,-13.513514
56950,2.525345,0,0.000000,-13.513514
56951,2.525388,0,0.000000,-13.513514
56952,2.525431,0,0.000000,-13.513514
56953,2.525475,0,0.000000,-13.513514
56954,2.525526,0,0.000000,-13.513514
56955,2.525569,0,0.000000,-13.513514
56956,2.525612,0,0.000000,-13.513514
56957,2.525654,0,0.000000,-13.513514
56958,2.525697,0,0.000000,-13.513514
56959,2.525740,0,0.000000,-13.513514
56960,2.525783,0,0.000000,-13.513514
56961,2.525826,0,0.000000,-13.513514
56962,2.525868,0,0.000000,-13.513514
56963,2.525911,0,0.000000,-13.513514
56964,2.525954,0,0.000000,-13.513514
56965,2.525996,0,0.000000,-13.513514
56966,2.526040,0,0.000000,-13.513514
56967,2.526083,0,0.000000,-13.513514
56968,2.526126,0,0.000000,-13.513514
56969,2.526169,0,0.000000,-13.513514
56970,2.526211,0,0.000000,-13.513514
56971,2.526254,0,0.000000,-13.513514
56972,2.526297,0,0.000000,-13.513514
56973,2.526340,0,0.000000,-13.513514
56974,2.526382,0,0.000000,-13.513514
56975,2.526425,0,0.000000,-13.513514
56976,2.526468,0,0.000000,-13.513514
56977,2.526511,0,0.000000,-13.513514
56978,2.526554,0,0.000000,-13.513514
56979,2.526597,0,0.000000,-13.513514
56980,2.526640,0,0.000000,-13.513514
56981,2.526682,0,0.000000,-13.513514
56982,2.526727,0,0.000000,-13.513514
56983,2.526770,0,0.000000,-13.513514
56984,2.526812,0,0.000000,-13.513514
56985,2.526855,0,0.000000,-13.513514
56986,2.526898,0,0.000000,-13.513514
56987,2.526941,0,0.000000,-13.513514
56988,2.526984,0,0.000000,-13.513514
56989,2.527027,0,0.000000,-13.513514
56990,2.527070,0,0.000000,-13.513514
56991,2.527112,0,0.000000,-13.513514
56992,2.527155,0,0.000000,-13.513514
56993,2.527198,0,0.000000,-13.513514
56994,2.527241,0,0.000000,-13.513514
56995,2.527284,0,0.000000,-13.513514
56996,2.527327,0,0.000000,-13.513514
56997,2.527369,0,0.000000,-13.513514
56998,2.527413,0,0.000000,-13.513514
56999,2.527456,0,0.000000,-13.513514
57000,2.527499,0,0.000000,-13.513514
